Flow ID,Src IP,Dst IP,Src Port,Dst Port,Protocol,Timestamp,Flow Duration,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Max,Pkt Len Min,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Fwd Header Len,Bwd Header Len,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Tot,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Tot,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Byts/b Avg,Fwd Pkts/b Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Blk Rate Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,CWE Flag Count,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,__identifiers__
192.168.56.106-192.168.56.104-58226-162-17,192.168.56.106,192.168.56.104,58226,162,17,2026-02-25 18:58:55,0.476837158203125,1145044992.0,6291456.0,6291456.0,0.0,3,0,420,0,140,140,140.0,0.0,0,0,0,0.0,140,140,140.0,0.0,0.0,24,0,8,3,0.2384185791015625,0.476837158203125,0.0,0.2384185791015625,0.476837158203125,0.476837158203125,0.0,0.2384185791015625,0.2384185791015625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,140.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,140.0,0,0,3,0,420,0,"{'Flow ID': '192.168.56.106-192.168.56.104-58226-162-17', 'Src IP': '192.168.56.106', 'Src Port': 58226, 'Dst IP': '192.168.56.104', 'Dst Port': 162, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-60172-123-17,192.168.56.106,192.168.56.104,60172,123,17,2026-02-25 18:58:55,0.2384185791015625,1799356416.0,12582912.0,12582912.0,0.0,3,0,303,0,101,101,101.0,0.0,0,0,0,0.0,101,101,101.0,0.0,0.0,24,0,8,3,0.11920928955078125,0.2384185791015625,0.0,0.11920928955078125,0.2384185791015625,0.2384185791015625,0.0,0.11920928955078125,0.11920928955078125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,101.0,0,0,3,0,303,0,"{'Flow ID': '192.168.56.106-192.168.56.104-60172-123-17', 'Src IP': '192.168.56.106', 'Src Port': 60172, 'Dst IP': '192.168.56.104', 'Dst Port': 123, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-45803-123-17,192.168.56.106,192.168.56.104,45803,123,17,2026-02-25 18:58:55,898.8380432128906,921189.3135278515,4450.189920424403,4450.189920424403,0.0,4,0,660,0,165,165,165.0,0.0,0,0,0,0.0,165,165,165.0,0.0,0.0,32,0,8,4,299.61268107096356,675.9166717529297,0.0,281.2199667114427,898.8380432128906,675.9166717529297,0.0,299.61268107096356,281.2199667114427,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,165.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,165.0,0,0,4,0,660,0,"{'Flow ID': '192.168.56.106-192.168.56.104-45803-123-17', 'Src IP': '192.168.56.106', 'Src Port': 45803, 'Dst IP': '192.168.56.104', 'Dst Port': 123, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-47266-443-6,192.168.56.106,192.168.56.104,47266,443,6,2026-02-25 18:58:55,25.272369384765625,7992918.9433962265,118706.71698113208,79137.81132075471,39568.90566037736,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80,20,40,0,12.636184692382812,25.272369384765625,0.0,12.636184692382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,26280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,"{'Flow ID': '192.168.56.106-192.168.56.104-47266-443-6', 'Src IP': '192.168.56.106', 'Src Port': 47266, 'Dst IP': '192.168.56.104', 'Dst Port': 443, 'Protocol': 6, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-44898-3000-6,192.168.56.106,192.168.56.104,44898,3000,6,2026-02-25 18:58:55,34.09385681152344,5924821.034965035,87992.39160839161,58661.594405594406,29330.797202797203,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80,20,40,0,17.04692840576172,34.09385681152344,0.0,17.04692840576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,26280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,"{'Flow ID': '192.168.56.106-192.168.56.104-44898-3000-6', 'Src IP': '192.168.56.106', 'Src Port': 44898, 'Dst IP': '192.168.56.104', 'Dst Port': 3000, 'Protocol': 6, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-48920-5000-6,192.168.56.106,192.168.56.104,48920,5000,6,2026-02-25 18:58:55,36.95487976074219,5466125.212903226,81180.07741935484,54120.051612903226,27060.025806451613,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80,20,40,0,18.477439880371094,36.95487976074219,0.0,18.477439880371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,26280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,"{'Flow ID': '192.168.56.106-192.168.56.104-48920-5000-6', 'Src IP': '192.168.56.106', 'Src Port': 48920, 'Dst IP': '192.168.56.104', 'Dst Port': 5000, 'Protocol': 6, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-41356-123-17,192.168.56.106,192.168.56.104,41356,123,17,2026-02-25 18:58:55,0.476837158203125,1920991232.0,8388608.0,8388608.0,0.0,4,0,748,0,187,187,187.0,0.0,0,0,0,0.0,187,187,187.0,0.0,0.0,32,0,8,4,0.15894571940104166,0.476837158203125,0.0,0.2247831920581015,0.476837158203125,0.476837158203125,0.0,0.15894571940104166,0.2247831920581015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,187.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,187.0,0,0,4,0,748,0,"{'Flow ID': '192.168.56.106-192.168.56.104-41356-123-17', 'Src IP': '192.168.56.106', 'Src Port': 41356, 'Dst IP': '192.168.56.104', 'Dst Port': 123, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-39824-1900-17,192.168.56.106,192.168.56.104,39824,1900,17,2026-02-25 18:58:55,0.2384185791015625,3837788160.0,12582912.0,12582912.0,0.0,3,0,789,0,263,263,263.0,0.0,0,0,0,0.0,263,263,263.0,0.0,0.0,24,0,8,3,0.11920928955078125,0.2384185791015625,0.0,0.11920928955078125,0.2384185791015625,0.2384185791015625,0.0,0.11920928955078125,0.11920928955078125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,263.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,263.0,0,0,3,0,789,0,"{'Flow ID': '192.168.56.106-192.168.56.104-39824-1900-17', 'Src IP': '192.168.56.106', 'Src Port': 39824, 'Dst IP': '192.168.56.104', 'Dst Port': 1900, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-44584-123-17,192.168.56.106,192.168.56.104,44584,123,17,2026-02-25 18:58:55,0.476837158203125,3309305856.0,6291456.0,6291456.0,0.0,3,0,1452,0,484,484,484.0,0.0,0,0,0,0.0,484,484,484.0,0.0,0.0,24,0,8,3,0.2384185791015625,0.476837158203125,0.0,0.2384185791015625,0.476837158203125,0.476837158203125,0.0,0.2384185791015625,0.2384185791015625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,484.0,0,0,3,0,1452,0,"{'Flow ID': '192.168.56.106-192.168.56.104-44584-123-17', 'Src IP': '192.168.56.106', 'Src Port': 44584, 'Dst IP': '192.168.56.104', 'Dst Port': 123, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-42160-123-17,192.168.56.106,192.168.56.104,42160,123,17,2026-02-25 18:58:55,233.4117889404297,3221773.8590398366,17137.09499489275,17137.09499489275,0.0,4,0,584,0,146,146,146.0,0.0,0,0,0,0.0,146,146,146.0,0.0,0.0,32,0,8,4,77.80392964680989,233.17337036132812,0.0,109.86282823536924,233.4117889404297,233.17337036132812,0.0,77.80392964680989,109.86282823536924,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,146.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,146.0,0,0,4,0,584,0,"{'Flow ID': '192.168.56.106-192.168.56.104-42160-123-17', 'Src IP': '192.168.56.106', 'Src Port': 42160, 'Dst IP': '192.168.56.104', 'Dst Port': 123, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-54557-123-17,192.168.56.106,192.168.56.104,54557,123,17,2026-02-25 18:58:55,1579.0462493896484,414174.0625094368,1899.88102068549,1899.88102068549,0.0,3,0,528,0,176,176,176.0,0.0,0,0,0,0.0,176,176,176.0,0.0,0.0,24,0,8,3,789.5231246948242,1579.0462493896484,0.0,789.5231246948242,1579.0462493896484,1579.0462493896484,0.0,789.5231246948242,789.5231246948242,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,176.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176.0,0,0,3,0,528,0,"{'Flow ID': '192.168.56.106-192.168.56.104-54557-123-17', 'Src IP': '192.168.56.106', 'Src Port': 54557, 'Dst IP': '192.168.56.104', 'Dst Port': 123, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-53874-443-6,192.168.56.106,192.168.56.104,53874,443,6,2026-02-25 18:58:55,43.15376281738281,4680935.955801105,69518.85082872928,46345.900552486186,23172.950276243093,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80,20,40,0,21.576881408691406,43.15376281738281,0.0,21.576881408691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,26280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,"{'Flow ID': '192.168.56.106-192.168.56.104-53874-443-6', 'Src IP': '192.168.56.106', 'Src Port': 53874, 'Dst IP': '192.168.56.104', 'Dst Port': 443, 'Protocol': 6, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-39924-19132-17,192.168.56.106,192.168.56.104,39924,19132,17,2026-02-25 18:58:55,0.476837158203125,1251999744.0,6291456.0,6291456.0,0.0,3,0,471,0,157,157,157.0,0.0,0,0,0,0.0,157,157,157.0,0.0,0.0,24,0,8,3,0.2384185791015625,0.476837158203125,0.0,0.2384185791015625,0.476837158203125,0.476837158203125,0.0,0.2384185791015625,0.2384185791015625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,157.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,157.0,0,0,3,0,471,0,"{'Flow ID': '192.168.56.106-192.168.56.104-39924-19132-17', 'Src IP': '192.168.56.106', 'Src Port': 39924, 'Dst IP': '192.168.56.104', 'Dst Port': 19132, 'Protocol': 17, 'Timestamp': '2026-02-25 18:58:55'}"
192.168.56.106-192.168.56.104-37380-8888-6,192.168.56.106,192.168.56.104,37380,8888,6,2026-02-25 18:58:56,53.40576171875,3782363.4285714286,56173.71428571428,37449.142857142855,18724.571428571428,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80,20,40,0,26.702880859375,53.40576171875,0.0,26.702880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,26280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,"{'Flow ID': '192.168.56.106-192.168.56.104-37380-8888-6', 'Src IP': '192.168.56.106', 'Src Port': 37380, 'Dst IP': '192.168.56.104', 'Dst Port': 8888, 'Protocol': 6, 'Timestamp': '2026-02-25 18:58:56'}"
