Flow ID,Src IP,Dst IP,Src Port,Dst Port,Protocol,Timestamp,Flow Duration,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Max,Pkt Len Min,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Fwd Header Len,Bwd Header Len,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Tot,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Tot,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Byts/b Avg,Fwd Pkts/b Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Blk Rate Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,CWE Flag Count,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,__identifiers__
192.168.56.106-192.168.56.104-38242-80-6,192.168.56.106,192.168.56.104,38242,80,6,2026-02-25 20:27:14,2268474.578857422,508.7118942197902,4.408248650084837,2.2041243250424185,2.2041243250424185,5,5,7,487,3,0,1.4,1.2,487,0,97.4,194.8,487,0,49.4,145.8706276122784,21278.239999999998,160,160,32,3,252052.73098415797,1141656.8756103516,0.0,441357.1222498493,2267547.845840454,1141656.8756103516,0.0,566886.9614601135,510737.31524591614,2268375.873565674,1263801.097869873,185.25123596191406,567093.9683914185,573991.9451310224,3,1,0,0,1,0,1,4,10,0,0,1.0,49.4,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4,97.4,0,5,5,7,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38242-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38242, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38262-80-6,192.168.56.106,192.168.56.104,38262,80,6,2026-02-25 20:27:14,2267767.6677703857,513.7210555371397,4.409622794310212,2.204811397155106,2.204811397155106,5,5,18,487,10,0,3.6,3.6660605559646724,487,0,97.4,194.8,487,0,50.5,145.53298595163915,21179.85,160,160,32,3,251974.18530782062,1140242.099761963,0.0,440817.66883605346,2267547.845840454,1140242.099761963,0.0,566886.9614601135,509743.4311874627,2267591.4764404297,1264863.7294769287,0.476837158203125,566897.8691101074,574353.1769118508,3,1,0,0,1,0,1,4,10,0,0,1.0,50.5,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.6,97.4,0,5,5,18,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38262-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38262, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38276-80-6,192.168.56.106,192.168.56.104,38276,80,6,2026-02-25 20:27:14,2267792.9401397705,515.0382027064661,4.409573653308786,2.204786826654393,2.204786826654393,5,5,21,487,9,0,4.2,3.6,487,0,97.4,194.8,487,0,50.8,145.43575901407468,21151.560000000005,160,160,32,3,251976.99334886335,1140242.099761963,0.0,440809.4904872795,2267547.845840454,1140242.099761963,0.0,566886.9614601135,509743.4311874627,2267572.6413726807,1264845.848083496,0.476837158203125,566893.1603431702,574336.6409087153,3,1,0,0,1,0,1,4,10,0,0,1.0,50.8,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.2,97.4,0,5,5,21,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38276-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38276, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38290-80-6,192.168.56.106,192.168.56.104,38290,80,6,2026-02-25 20:27:14,2267817.735671997,515.0325714574675,4.409525440560509,2.2047627202802547,2.2047627202802547,5,5,21,487,9,0,4.2,4.069397989875161,487,0,97.4,194.8,487,0,50.8,145.44194718168487,21153.360000000008,160,160,32,3,251979.7484079997,1140242.099761963,0.0,440798.9571203956,2267547.845840454,1140242.099761963,0.0,566886.9614601135,509755.08952112123,2267564.058303833,1264825.8209228516,19.311904907226562,566891.0145759583,574313.6887395636,3,1,0,0,1,0,1,4,10,0,0,1.0,50.8,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.2,97.4,0,5,5,21,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38290-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38290, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38304-80-6,192.168.56.106,192.168.56.104,38304,80,6,2026-02-25 20:27:14,2267841.8159484863,480.1922216715738,3.9685307576163122,1.763791447829472,2.20473930978684,4,5,8,487,6,0,2.0,2.345207879911715,487,0,97.4,194.8,487,0,55.0,152.74597648819864,23331.333333333332,128,160,32,3,283480.2269935608,1141656.8756103516,0.0,458546.12137783645,2267547.845840454,1141656.8756103516,0.0,755849.281946818,534504.9071853036,2267477.035522461,1263898.6110687256,1.430511474609375,566869.2588806152,574189.0369948435,3,1,0,0,1,0,1,4,9,0,0,1.25,55.0,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0,97.4,0,4,5,8,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38304-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38304, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38322-80-6,192.168.56.106,192.168.56.104,38322,80,6,2026-02-25 20:27:14,2267866.373062134,518.9900136888502,4.409430872462619,2.2047154362313095,2.2047154362313095,5,5,30,487,10,0,6.0,4.898979485566356,487,0,97.4,194.8,487,0,51.7,145.16890162841352,21074.010000000002,160,160,32,3,251985.1525624593,1140622.3773956299,0.0,440846.8396254923,2267547.845840454,1140622.3773956299,0.0,566886.9614601135,510036.47316892585,2267414.331436157,1264805.793762207,0.476837158203125,566853.5828590393,574270.1160338549,3,1,0,0,1,0,1,4,10,0,0,1.0,51.7,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6.0,97.4,0,5,5,30,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38322-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38322, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38334-80-6,192.168.56.106,192.168.56.104,38334,80,6,2026-02-25 20:27:14,2267544.746398926,515.976587389541,4.41005630247471,2.205028151237355,2.205028151237355,5,5,23,487,8,0,4.6,3.7735924528226414,487,0,97.4,194.8,487,0,51.0,145.37400042648616,21133.6,160,160,32,3,251949.4162665473,1140622.854232788,0.0,440862.25211793336,2267066.717147827,1140622.854232788,0.0,566766.6792869568,509933.3088727311,2267535.448074341,1264788.1507873535,0.476837158203125,566883.8620185852,574221.6911823478,3,1,0,0,1,0,1,4,10,0,0,1.0,51.0,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.6,97.4,0,5,5,23,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38334-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38334, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38340-80-6,192.168.56.106,192.168.56.104,38340,80,6,2026-02-25 20:27:14,2267569.5419311523,509.7969339522458,4.410008079171677,2.2050040395858383,2.2050040395858383,5,5,9,487,5,0,1.8,1.8330302779823362,487,0,97.4,194.8,487,0,49.6,145.80823022038228,21260.04,160,160,32,3,251952.1713256836,1140677.6905059814,0.0,440876.1252453822,2267121.3150024414,1140677.6905059814,0.0,566780.3287506104,509948.68559563666,2267533.06388855,1264792.2039031982,0.476837158203125,566883.2659721375,574223.9903106889,3,1,0,0,1,0,1,4,10,0,0,1.0,49.6,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8,97.4,0,5,5,9,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38340-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38340, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38344-80-6,192.168.56.106,192.168.56.104,38344,80,6,2026-02-25 20:27:14,2267593.1453704834,509.35063124443076,4.409962175276457,2.2049810876382283,2.2049810876382283,5,5,8,487,6,0,1.6,2.244994432064365,487,0,97.4,194.8,487,0,49.5,145.8439234250094,21270.45,160,160,32,3,251954.7939300537,1140677.9289245605,0.0,440868.0020643925,2267121.5534210205,1140677.9289245605,0.0,566780.3883552551,509948.75267483975,2267529.4876098633,1264773.1304168701,19.073486328125,566882.3719024658,574202.8256727293,3,1,0,0,1,0,1,4,10,0,0,1.0,49.5,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.6,97.4,0,5,5,8,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38344-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38344, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
192.168.56.106-192.168.56.104-38346-80-6,192.168.56.106,192.168.56.104,38346,80,6,2026-02-25 20:27:14,2267993.211746216,511.46537564231556,4.409184272778583,2.2045921363892913,2.2045921363892913,5,5,13,487,5,0,2.6,2.154065922853802,487,0,97.4,194.8,487,0,50.0,145.67978583180303,21222.6,160,160,32,3,251999.24574957954,1140677.9289245605,0.0,440844.9380883294,2267121.5534210205,1140677.9289245605,0.0,566780.3883552551,509948.75267483975,2267901.89743042,1264756.202697754,0.7152557373046875,566975.474357605,574105.6368948844,3,1,0,0,1,0,1,4,10,0,0,1.0,50.0,7300,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.6,97.4,0,5,5,13,487,"{'Flow ID': '192.168.56.106-192.168.56.104-38346-80-6', 'Src IP': '192.168.56.106', 'Src Port': 38346, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-25 20:27:14'}"
