dst_port,protocol,src_port,flow_duration,prediction,confidence,top3
80,6,38524,12085062.265396118,Benign,0.8586666666666667,"[('Benign', np.float64(0.8586666666666667)), ('DoS', np.float64(0.14133333333333334)), ('DDoS', np.float64(0.0))]"
80,6,38556,12085081.577301024,Benign,0.8586666666666667,"[('Benign', np.float64(0.8586666666666667)), ('DoS', np.float64(0.14133333333333334)), ('DDoS', np.float64(0.0))]"
80,6,38612,12085083.961486816,Benign,0.8597777777777778,"[('Benign', np.float64(0.8597777777777778)), ('DoS', np.float64(0.14022222222222222)), ('DDoS', np.float64(0.0))]"
80,6,38650,12085160.970687866,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38674,12085064.41116333,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38696,12085184.335708618,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38724,12085207.462310793,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38742,12085231.065750122,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38752,12085257.76863098,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38790,12085292.57774353,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38802,12085995.197296144,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38814,12086020.469665527,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38826,12086044.311523438,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38832,12086067.914962769,Benign,0.8597777777777778,"[('Benign', np.float64(0.8597777777777778)), ('DoS', np.float64(0.14022222222222222)), ('DDoS', np.float64(0.0))]"
80,6,38846,12086678.02810669,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38848,12086695.194244385,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38852,12086713.790893557,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38868,12086925.268173218,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38878,12086745.023727415,Benign,0.8597777777777778,"[('Benign', np.float64(0.8597777777777778)), ('DoS', np.float64(0.14022222222222222)), ('DDoS', np.float64(0.0))]"
80,6,38880,12086773.157119753,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38894,12086797.47581482,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38900,12086499.69100952,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38916,12086522.340774536,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38922,12086607.456207275,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38938,12086630.821228027,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38946,12086700.439453123,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38950,12086724.996566772,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38962,12086768.627166748,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38974,12086887.8364563,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38984,12086682.319641111,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,38994,12086724.519729614,Benign,0.8597777777777778,"[('Benign', np.float64(0.8597777777777778)), ('DoS', np.float64(0.14022222222222222)), ('DDoS', np.float64(0.0))]"
80,6,39008,12086771.249771118,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,39024,12086813.44985962,Benign,0.8531111111111112,"[('Benign', np.float64(0.8531111111111112)), ('DoS', np.float64(0.14688888888888887)), ('DDoS', np.float64(0.0))]"
80,6,54758,9743315.21987915,Benign,0.9773311670493768,"[('Benign', np.float64(0.9773311670493768)), ('Brute Force', np.float64(0.022668832950623167)), ('DoS', np.float64(0.0))]"
80,6,48470,9176476.71699524,Benign,0.9639978337160435,"[('Benign', np.float64(0.9639978337160435)), ('Brute Force', np.float64(0.022668832950623167)), ('DoS', np.float64(0.013333333333333334))]"
80,6,48480,3759322.881698608,Benign,0.9706666579329125,"[('Benign', np.float64(0.9706666579329125)), ('Brute Force', np.float64(0.022666666666666665)), ('DoS', np.float64(0.006666675400420792))]"
54742,6,80,768.1846618652344,Benign,0.82,"[('Benign', np.float64(0.82)), ('DoS', np.float64(0.1)), ('Botnet', np.float64(0.07333333333333333))]"
54752,6,80,591.7549133300781,Benign,0.8066666666666666,"[('Benign', np.float64(0.8066666666666666)), ('DoS', np.float64(0.11333333333333333)), ('Botnet', np.float64(0.07333333333333333))]"
53,17,37883,0.2384185791015625,Benign,0.9239047619047619,"[('Benign', np.float64(0.9239047619047619)), ('DoS', np.float64(0.06809523809523808)), ('DDoS', np.float64(0.008))]"
80,6,48968,1173004.150390625,Benign,0.8166666666666667,"[('Benign', np.float64(0.8166666666666667)), ('DoS', np.float64(0.17666666666666667)), ('Brute Force', np.float64(0.006666666666666667))]"
162,17,59147,0.2384185791015625,Benign,0.9625555555555555,"[('Benign', np.float64(0.9625555555555555)), ('Brute Force', np.float64(0.02)), ('DoS', np.float64(0.009444444444444445))]"
1900,17,44107,0.2384185791015625,Benign,0.985,"[('Benign', np.float64(0.985)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
161,17,58676,0.2384185791015625,Benign,0.9703333333333334,"[('Benign', np.float64(0.9703333333333334)), ('DoS', np.float64(0.021666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
80,6,33768,3436.3269805908203,Benign,0.7275555555555555,"[('Benign', np.float64(0.7275555555555555)), ('DoS', np.float64(0.24133333333333334)), ('Botnet', np.float64(0.017777777777777778))]"
1900,17,60912,0.476837158203125,Benign,0.985,"[('Benign', np.float64(0.985)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
19132,17,56662,0.0,Benign,0.9866462793068297,"[('Benign', np.float64(0.9866462793068297)), ('Botnet', np.float64(0.006666666666666667)), ('DDoS', np.float64(0.006666666666666667))]"
162,17,54337,227.92816162109372,Benign,0.8864444444444445,"[('Benign', np.float64(0.8864444444444445)), ('Brute Force', np.float64(0.07777777777777778)), ('DDoS', np.float64(0.028))]"
80,6,39716,20291841.506958008,Benign,0.7919999999999999,"[('Benign', np.float64(0.7919999999999999)), ('DoS', np.float64(0.208)), ('DDoS', np.float64(0.0))]"
80,6,39720,20221735.00061035,Benign,0.7919999999999999,"[('Benign', np.float64(0.7919999999999999)), ('DoS', np.float64(0.208)), ('DDoS', np.float64(0.0))]"
80,6,39730,20221735.00061035,Benign,0.7919999999999999,"[('Benign', np.float64(0.7919999999999999)), ('DoS', np.float64(0.208)), ('DDoS', np.float64(0.0))]"
80,6,39734,20234118.938446045,Benign,0.7919999999999999,"[('Benign', np.float64(0.7919999999999999)), ('DoS', np.float64(0.208)), ('DDoS', np.float64(0.0))]"
80,6,39744,20217375.51689148,Benign,0.8119999999999999,"[('Benign', np.float64(0.8119999999999999)), ('DoS', np.float64(0.188)), ('DDoS', np.float64(0.0))]"
80,6,39824,20291566.848754883,Benign,0.8119999999999999,"[('Benign', np.float64(0.8119999999999999)), ('DoS', np.float64(0.188)), ('DDoS', np.float64(0.0))]"
80,6,39836,20293414.8311615,Benign,0.7986666666666666,"[('Benign', np.float64(0.7986666666666666)), ('DoS', np.float64(0.20133333333333334)), ('DDoS', np.float64(0.0))]"
80,6,39884,20221189.02206421,Benign,0.7953333333333333,"[('Benign', np.float64(0.7953333333333333)), ('DoS', np.float64(0.20466666666666666)), ('DDoS', np.float64(0.0))]"
80,6,39886,20293143.74923706,Benign,0.7953333333333333,"[('Benign', np.float64(0.7953333333333333)), ('DoS', np.float64(0.20466666666666666)), ('DDoS', np.float64(0.0))]"
80,6,39898,20293143.51081848,Benign,0.7933333333333333,"[('Benign', np.float64(0.7933333333333333)), ('DoS', np.float64(0.18666666666666668)), ('DDoS', np.float64(0.006666666666666667))]"
53,17,41001,0.2384185791015625,Benign,0.9305714285714286,"[('Benign', np.float64(0.9305714285714286)), ('DoS', np.float64(0.06142857142857142)), ('DDoS', np.float64(0.008))]"
162,17,56143,0.2384185791015625,Benign,0.9786666666666668,"[('Benign', np.float64(0.9786666666666668)), ('DoS', np.float64(0.013333333333333334)), ('Botnet', np.float64(0.006666666666666667))]"
8080,6,42054,43.8690185546875,Benign,0.898977308405315,"[('Benign', np.float64(0.898977308405315)), ('DoS', np.float64(0.05382106782106781)), ('Brute Force', np.float64(0.027201623773617078))]"
162,17,45206,0.476837158203125,Benign,0.9703333333333334,"[('Benign', np.float64(0.9703333333333334)), ('DoS', np.float64(0.021666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
5353,17,50827,0.95367431640625,Benign,0.9061111111111111,"[('Benign', np.float64(0.9061111111111111)), ('Brute Force', np.float64(0.057777777777777775)), ('DDoS', np.float64(0.02))]"
19132,17,36630,0.476837158203125,Benign,0.979979612640163,"[('Benign', np.float64(0.979979612640163)), ('Brute Force', np.float64(0.006687054026503567)), ('DoS', np.float64(0.006666666666666667))]"
1900,17,55931,0.476837158203125,Benign,0.9716462793068297,"[('Benign', np.float64(0.9716462793068297)), ('Brute Force', np.float64(0.013353720693170234)), ('DoS', np.float64(0.008333333333333333))]"
1900,17,58216,0.2384185791015625,Benign,0.9716666666666667,"[('Benign', np.float64(0.9716666666666667)), ('DoS', np.float64(0.021666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
514,17,35232,0.476837158203125,Benign,0.9866666666666667,"[('Benign', np.float64(0.9866666666666667)), ('DoS', np.float64(0.006666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
443,6,51774,48.160552978515625,Benign,0.9052803387083452,"[('Benign', np.float64(0.9052803387083452)), ('DoS', np.float64(0.054184704184704176)), ('Brute Force', np.float64(0.03386829044028375))]"
162,17,45632,0.476837158203125,Benign,0.9703333333333334,"[('Benign', np.float64(0.9703333333333334)), ('DoS', np.float64(0.021666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
19132,17,43117,0.2384185791015625,Benign,0.9733333333333334,"[('Benign', np.float64(0.9733333333333334)), ('DoS', np.float64(0.02)), ('Botnet', np.float64(0.006666666666666667))]"
5353,17,37992,1037.59765625,Benign,0.9933333333333333,"[('Benign', np.float64(0.9933333333333333)), ('DDoS', np.float64(0.006666666666666667)), ('DoS', np.float64(0.0))]"
80,6,33774,2260.446548461914,Benign,0.7242222222222222,"[('Benign', np.float64(0.7242222222222222)), ('DoS', np.float64(0.2446666666666667)), ('Botnet', np.float64(0.017777777777777778))]"
5353,17,46856,0.476837158203125,Benign,0.9783333333333334,"[('Benign', np.float64(0.9783333333333334)), ('DoS', np.float64(0.015)), ('Botnet', np.float64(0.006666666666666667))]"
123,17,59775,0.2384185791015625,Benign,0.9836666666666667,"[('Benign', np.float64(0.9836666666666667)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
162,17,36296,0.2384185791015625,Benign,0.9836666666666667,"[('Benign', np.float64(0.9836666666666667)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
1900,17,36570,0.2384185791015625,Benign,0.985,"[('Benign', np.float64(0.985)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
3000,6,50082,73.19450378417969,Benign,0.9186136720416785,"[('Benign', np.float64(0.9186136720416785)), ('DoS', np.float64(0.040851370851370854)), ('Brute Force', np.float64(0.03386829044028375))]"
1900,17,35624,0.2384185791015625,Benign,0.9716666666666667,"[('Benign', np.float64(0.9716666666666667)), ('DoS', np.float64(0.021666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
1900,17,34199,0.2384185791015625,Benign,0.9783333333333334,"[('Benign', np.float64(0.9783333333333334)), ('DoS', np.float64(0.015)), ('Botnet', np.float64(0.006666666666666667))]"
123,17,41244,0.476837158203125,Benign,0.9770000000000001,"[('Benign', np.float64(0.9770000000000001)), ('DoS', np.float64(0.015)), ('Botnet', np.float64(0.006666666666666667))]"
39784,6,80,43061.73324584961,Benign,0.8911111111111111,"[('Benign', np.float64(0.8911111111111111)), ('DoS', np.float64(0.08888888888888888)), ('Botnet', np.float64(0.02))]"
39778,6,80,42985.91613769531,Benign,0.8911111111111111,"[('Benign', np.float64(0.8911111111111111)), ('DoS', np.float64(0.08888888888888888)), ('Botnet', np.float64(0.02))]"
39696,6,80,41984.55810546875,Benign,0.8911111111111111,"[('Benign', np.float64(0.8911111111111111)), ('DoS', np.float64(0.08888888888888888)), ('Botnet', np.float64(0.02))]"
39764,6,80,43730.49736022949,Benign,0.8844444444444444,"[('Benign', np.float64(0.8844444444444444)), ('DoS', np.float64(0.09555555555555555)), ('Botnet', np.float64(0.02))]"
39754,6,80,43610.0959777832,Benign,0.8911111111111111,"[('Benign', np.float64(0.8911111111111111)), ('DoS', np.float64(0.08888888888888888)), ('Botnet', np.float64(0.02))]"
39800,6,80,49327.13508605957,Benign,0.8844444444444444,"[('Benign', np.float64(0.8844444444444444)), ('DoS', np.float64(0.09555555555555555)), ('Botnet', np.float64(0.02))]"
39870,6,80,46755.55229187012,Benign,0.8844444444444444,"[('Benign', np.float64(0.8844444444444444)), ('DoS', np.float64(0.09555555555555555)), ('Botnet', np.float64(0.02))]"
39860,6,80,45760.3931427002,Benign,0.8844444444444444,"[('Benign', np.float64(0.8844444444444444)), ('DoS', np.float64(0.09555555555555555)), ('Botnet', np.float64(0.02))]"
39746,6,80,97987.89024353027,Benign,0.9111111111111111,"[('Benign', np.float64(0.9111111111111111)), ('DoS', np.float64(0.08888888888888888)), ('DDoS', np.float64(0.0))]"
39842,6,80,97944.73648071288,Benign,0.9111111111111111,"[('Benign', np.float64(0.9111111111111111)), ('DoS', np.float64(0.08888888888888888)), ('DDoS', np.float64(0.0))]"
39856,6,80,97925.90141296388,Benign,0.9111111111111111,"[('Benign', np.float64(0.9111111111111111)), ('DoS', np.float64(0.08888888888888888)), ('DDoS', np.float64(0.0))]"
39702,6,80,97887.03918457033,Benign,0.9111111111111111,"[('Benign', np.float64(0.9111111111111111)), ('DoS', np.float64(0.08888888888888888)), ('DDoS', np.float64(0.0))]"
39812,6,80,97128.15284729004,Benign,0.9111111111111111,"[('Benign', np.float64(0.9111111111111111)), ('DoS', np.float64(0.08888888888888888)), ('DDoS', np.float64(0.0))]"
39906,6,80,81491.94717407227,Benign,0.9111111111111111,"[('Benign', np.float64(0.9111111111111111)), ('DoS', np.float64(0.08888888888888888)), ('DDoS', np.float64(0.0))]"
39922,6,80,76423.16818237305,Benign,0.9111111111111111,"[('Benign', np.float64(0.9111111111111111)), ('DoS', np.float64(0.08888888888888888)), ('DDoS', np.float64(0.0))]"
161,17,36114,0.2384185791015625,Benign,0.9770000000000001,"[('Benign', np.float64(0.9770000000000001)), ('DoS', np.float64(0.015)), ('Botnet', np.float64(0.006666666666666667))]"
39932,6,80,50778.62739562988,Benign,0.8911111111111111,"[('Benign', np.float64(0.8911111111111111)), ('DoS', np.float64(0.08888888888888888)), ('Botnet', np.float64(0.02))]"
123,17,53494,0.2384185791015625,Benign,0.9703333333333334,"[('Benign', np.float64(0.9703333333333334)), ('DoS', np.float64(0.021666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
53,17,51708,0.2384185791015625,Benign,0.9445000000000001,"[('Benign', np.float64(0.9445000000000001)), ('DoS', np.float64(0.0475)), ('DDoS', np.float64(0.008))]"
27015,17,33477,0.476837158203125,Benign,0.9866666666666667,"[('Benign', np.float64(0.9866666666666667)), ('DoS', np.float64(0.006666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
8080,6,42960,19.073486328125,Benign,0.8900884195164261,"[('Benign', np.float64(0.8900884195164261)), ('DoS', np.float64(0.059376623376623375)), ('Brute Force', np.float64(0.030534957106950412))]"
1900,17,59531,0.476837158203125,Benign,0.985,"[('Benign', np.float64(0.985)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
80,6,56896,2899.4083404541016,Benign,0.7308888888888888,"[('Benign', np.float64(0.7308888888888888)), ('DoS', np.float64(0.23133333333333336)), ('Botnet', np.float64(0.024444444444444442))]"
5353,17,41611,1419.7826385498047,Benign,0.9761904761904763,"[('Benign', np.float64(0.9761904761904763)), ('DoS', np.float64(0.010476190476190476)), ('DDoS', np.float64(0.006666666666666667))]"
80,6,48492,16861796.617507935,Benign,0.8746645003827102,"[('Benign', np.float64(0.8746645003827102)), ('DoS', np.float64(0.11866666666666667)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48504,16860806.465148926,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48508,16861174.1065979,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48518,16860804.319381714,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48530,16857726.81236267,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48542,16857365.608215332,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48552,16856915.47393799,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48554,16856437.44468689,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48562,16856062.650680542,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48568,16855750.799179077,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48576,16851560.831069946,Benign,0.8746645003827102,"[('Benign', np.float64(0.8746645003827102)), ('DoS', np.float64(0.11866666666666667)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48582,16851019.144058228,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48596,16849270.582199097,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48600,16847966.90940857,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48616,16846744.298934937,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48620,16846290.826797485,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48628,16843664.64614868,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48640,16843015.670776367,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48648,16842543.601989746,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48650,16842101.57394409,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48658,16841546.535491943,Benign,0.8946645003827102,"[('Benign', np.float64(0.8946645003827102)), ('DoS', np.float64(0.09866666666666667)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48672,16838253.73649597,Benign,0.8746645003827102,"[('Benign', np.float64(0.8746645003827102)), ('DoS', np.float64(0.11866666666666667)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48688,16837751.150131226,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48690,16837352.27584839,Benign,0.8946645003827102,"[('Benign', np.float64(0.8946645003827102)), ('DoS', np.float64(0.09866666666666667)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48696,16836658.477783203,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48700,16836207.389831543,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48716,16836000.204086304,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48722,16835649.728775024,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48724,16835957.288742065,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48732,16835597.99194336,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48742,16834939.002990723,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48756,16833364.009857178,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48772,16833010.19668579,Benign,0.8946645003827102,"[('Benign', np.float64(0.8946645003827102)), ('DoS', np.float64(0.09866666666666667)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48786,16832568.168640137,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48790,16832265.853881836,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48800,16827349.66278076,Benign,0.8746645003827102,"[('Benign', np.float64(0.8746645003827102)), ('DoS', np.float64(0.11866666666666667)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48816,16826860.904693604,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48828,16826429.843902588,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48842,16826047.897338867,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48850,16825687.408447266,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48852,16825306.65397644,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48866,16824875.831604004,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48882,16824508.905410767,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48884,16824165.58265686,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48900,16823845.624923706,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48916,16823498.725891113,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48932,16823029.279708862,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48948,16822575.092315674,Benign,0.9013311670493768,"[('Benign', np.float64(0.9013311670493768)), ('DoS', np.float64(0.092)), ('Brute Force', np.float64(0.006668832950623168))]"
