Flow ID,Src IP,Dst IP,Src Port,Dst Port,Protocol,Timestamp,Flow Duration,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Max,Pkt Len Min,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Fwd Header Len,Bwd Header Len,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Tot,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Tot,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Byts/b Avg,Fwd Pkts/b Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Blk Rate Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,CWE Flag Count,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,__identifiers__
192.168.56.1-192.168.56.104-53987-80-6,192.168.56.1,192.168.56.104,53987,80,6,2026-02-24 20:08:52,1027.822494506836,1454531.3106007886,10702.237067965669,5837.583855254002,4864.653212711668,6,5,391,456,391,0,65.16666666666667,145.71709653373628,456,0,91.2,182.4,456,0,77.0,163.92847664315514,26872.545454545456,144,112,20,4,102.7822494506836,413.65623474121094,0.0,150.57394967028898,1019.9546813964844,569.5819854736328,0.0,203.99093627929688,252.49496041544398,991.5828704833984,431.7760467529297,82.49282836914062,247.8957176208496,159.25891512027331,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,77.0,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,65.16666666666667,91.2,0,6,5,391,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53987-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53987, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53988-80-6,192.168.56.1,192.168.56.104,53988,80,6,2026-02-24 20:08:52,1085.2813720703125,1432808.1546572936,10135.620386643233,5528.520210896309,4607.100175746925,6,5,451,456,451,0,75.16666666666667,168.0777763087342,456,0,91.2,182.4,456,0,82.45454545454545,174.9157530388759,30595.52066115702,144,112,20,4,108.52813720703125,517.6067352294922,0.0,169.86920703322517,1077.890396118164,695.2285766601562,0.0,215.5780792236328,281.8584563142855,1053.0948638916016,517.6067352294922,67.71087646484375,263.2737159729004,185.94428191157797,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,82.45454545454545,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75.16666666666667,91.2,0,6,5,451,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53988-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53988, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53989-80-6,192.168.56.1,192.168.56.104,53989,80,6,2026-02-24 20:08:52,1894.4740295410156,811306.9781021898,5806.360936320161,3167.1059652655426,2639.2549710546186,6,5,433,456,433,0,72.16666666666667,161.36957237623483,456,0,91.2,182.4,456,0,80.81818181818181,171.51136627154068,29416.148760330583,144,112,20,4,189.44740295410156,925.7793426513672,0.0,282.14461500828804,1894.4740295410156,933.4087371826172,0.0,378.8948059082031,366.78577671106575,923.6335754394531,454.90264892578125,61.511993408203125,230.90839385986328,153.14394803695288,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,80.81818181818181,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,72.16666666666667,91.2,0,6,5,433,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53989-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53989, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53990-80-6,192.168.56.1,192.168.56.104,53990,80,6,2026-02-24 20:08:52,1069.784164428711,1454499.0024515267,9347.67996434143,5608.6079786048585,3739.0719857365725,6,4,506,456,506,0,84.33333333333333,188.57506610248228,456,0,114.0,197.45379206285202,506,0,96.2,192.72457030695386,37142.76,144,92,20,4,118.86490715874565,338.0775451660156,0.0,118.35641474031551,1069.784164428711,563.6215209960938,0.0,213.9568328857422,208.76721506143681,907.1826934814453,338.0775451660156,268.9361572265625,302.39423116048175,28.27067563843883,1,1,0,0,2,3,0,2,8,0,0,0.6666666666666666,96.2,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,84.33333333333333,114.0,0,6,4,506,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53990-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53990, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53991-80-6,192.168.56.1,192.168.56.104,53991,80,6,2026-02-24 20:08:52,11326.789855957031,137020.28727793213,971.1489433358593,529.7176054559233,441.431337879936,6,5,448,456,448,0,74.66666666666667,166.95974231998431,456,0,91.2,182.4,456,0,82.18181818181819,174.3423060230118,30395.23966942149,144,112,20,4,1132.6789855957031,9611.368179321289,0.0,2838.891188766025,11315.82260131836,9611.368179321289,0.0,2263.164520263672,3694.679604377482,11293.649673461914,10357.856750488281,78.2012939453125,2823.4124183654785,4357.759789588096,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,82.18181818181819,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,74.66666666666667,91.2,0,6,5,448,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53991-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53991, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53992-80-6,192.168.56.1,192.168.56.104,53992,80,6,2026-02-24 20:08:52,11389.25552368164,133546.92032656478,965.8225664643081,526.8123089805317,439.01025748377646,6,5,417,456,417,0,69.5,155.40672443623538,456,0,91.2,182.4,456,0,79.36363636363636,168.56089955711593,28412.776859504123,144,112,20,4,1138.925552368164,10598.182678222656,0.0,3154.468874791915,11383.295059204102,10598.182678222656,0.0,2276.6590118408203,4165.932346392827,11359.691619873047,10839.93911743164,93.93692016601562,2839.9229049682617,4619.586543710121,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,79.36363636363636,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69.5,91.2,0,6,5,417,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53992-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53992, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53993-80-6,192.168.56.1,192.168.56.104,53993,80,6,2026-02-24 20:08:52,12850.761413574219,118747.82753246753,855.9804081632653,466.89840445269016,389.0820037105751,6,5,422,456,422,0,70.33333333333333,157.27011441748522,456,0,91.2,182.4,456,0,79.81818181818181,169.47502802468256,28721.785123966936,144,112,20,4,1285.0761413574219,10536.909103393555,0.0,3098.364956658999,12850.761413574219,10536.909103393555,0.0,2570.1522827148438,3999.818450003619,11609.077453613281,10790.586471557617,63.89617919921875,2902.2693634033203,4557.418289783828,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,79.81818181818181,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,70.33333333333333,91.2,0,6,5,422,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53993-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53993, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53994-80-6,192.168.56.1,192.168.56.104,53994,80,6,2026-02-24 20:08:52,1134.1571807861328,1282009.2528904772,8817.120033634643,5290.272020180786,3526.8480134538577,6,4,404,456,404,0,67.33333333333333,150.56191048498584,456,0,114.0,197.45379206285202,456,0,86.0,172.3925752461515,29719.2,144,92,20,4,126.01746453179253,326.8718719482422,0.0,118.34248599673596,1134.1571807861328,515.2225494384766,0.0,226.83143615722656,200.74406027822081,907.6595306396484,326.8718719482422,263.9293670654297,302.5531768798828,27.61541792978336,1,1,0,0,2,3,0,2,8,0,0,0.6666666666666666,86.0,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67.33333333333333,114.0,0,6,4,404,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53994-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53994, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53995-80-6,192.168.56.1,192.168.56.104,53995,80,6,2026-02-24 20:08:52,1109.8384857177734,1267752.0360902257,9010.320085929108,5406.192051557465,3604.1280343716435,6,4,357,456,357,0,59.5,133.0460446612375,456,0,114.0,197.45379206285202,456,0,81.3,164.1,26928.809999999998,144,92,20,4,123.31538730197481,297.30796813964844,0.0,84.02553704644266,1109.8384857177734,458.2405090332031,0.0,221.9676971435547,151.92783167114294,828.9813995361328,331.4018249511719,200.2716064453125,276.32713317871094,55.551358387784894,1,1,0,0,2,3,0,2,8,0,0,0.6666666666666666,81.3,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,59.5,114.0,0,6,4,357,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53995-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53995, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
192.168.56.1-192.168.56.104-53996-80-6,192.168.56.1,192.168.56.104,53996,80,6,2026-02-24 20:08:52,11649.847030639648,122576.71677956736,858.3803696048135,515.028221762888,343.3521478419254,6,4,378,456,378,0,63.0,140.87228258248675,456,0,114.0,197.45379206285202,456,0,83.4,167.70939150804884,28126.440000000002,144,92,20,4,1294.4274478488499,10310.888290405273,0.0,3191.1576829464957,11649.847030639648,10310.888290405273,0.0,2329.9694061279297,3998.59676968126,11464.357376098633,10660.886764526367,333.54759216308594,3821.4524586995444,4836.530835359836,1,1,0,0,2,3,0,2,8,0,0,0.6666666666666666,83.4,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,63.0,114.0,0,6,4,378,456,"{'Flow ID': '192.168.56.1-192.168.56.104-53996-80-6', 'Src IP': '192.168.56.1', 'Src Port': 53996, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:08:52'}"
