Flow ID,Src IP,Dst IP,Src Port,Dst Port,Protocol,Timestamp,Flow Duration,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Max,Pkt Len Min,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Fwd Header Len,Bwd Header Len,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Tot,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Tot,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Byts/b Avg,Fwd Pkts/b Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Blk Rate Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,CWE Flag Count,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,__identifiers__
192.168.56.1-192.168.56.104-55447-80-6,192.168.56.1,192.168.56.104,55447,80,6,2026-02-24 20:24:54,10452.2705078125,145518.62189781023,1052.4029197080292,574.0379562043796,478.3649635036496,6,5,417,456,417,0,69.5,155.40672443623538,456,0,91.2,182.4,456,0,79.36363636363636,168.56089955711593,28412.776859504123,144,112,20,4,1045.22705078125,8676.05209350586,0.0,2570.4445212755213,10444.64111328125,8676.05209350586,0.0,2088.92822265625,3328.403662529997,10418.65348815918,9970.426559448242,69.37980651855469,2604.663372039795,4253.001481473353,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,79.36363636363636,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69.5,91.2,0,6,5,417,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55447-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55447, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55448-80-6,192.168.56.1,192.168.56.104,55448,80,6,2026-02-24 20:24:54,10488.98696899414,146820.66099922717,1048.7190071373368,572.0285493476383,476.6904577896986,6,5,436,456,436,0,72.66666666666667,162.4876063649847,456,0,91.2,182.4,456,0,81.0909090909091,172.0726350572257,29608.991735537187,144,112,20,4,1048.898696899414,8820.295333862305,0.0,2608.829023008667,10482.7880859375,8820.295333862305,0.0,2096.5576171875,3384.7017839476193,10481.119155883789,9878.396987915039,65.56510925292969,2620.2797889709473,4193.3498333066245,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,81.0909090909091,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,72.66666666666667,91.2,0,6,5,436,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55448-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55448, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55449-80-6,192.168.56.1,192.168.56.104,55449,80,6,2026-02-24 20:24:54,965.8336639404297,1569628.4532214268,11389.124660577636,6212.249814860528,5176.874845717107,6,5,412,456,412,0,68.66666666666667,153.54333445498557,456,0,91.2,182.4,456,0,78.9090909090909,167.6541106756595,28107.90082644628,144,112,20,4,96.58336639404297,514.0304565429688,0.0,150.33993711594385,960.1116180419922,681.1618804931641,0.0,192.02232360839844,267.31954652902004,870.7046508789062,514.0304565429688,69.14138793945312,217.67616271972656,177.91881632855453,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,78.9090909090909,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68.66666666666667,91.2,0,6,5,412,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55449-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55449, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55450-80-6,192.168.56.1,192.168.56.104,55450,80,6,2026-02-24 20:24:54,12550.115585327148,122150.26942001178,876.4859514808412,478.08324626227704,398.40270521856417,6,5,429,456,429,0,71.5,159.87886039123495,456,0,91.2,182.4,456,0,80.45454545454545,170.76691378301362,29161.33884297521,144,112,20,4,1255.0115585327148,11030.912399291992,0.0,3270.6492067841646,12541.532516479492,11030.912399291992,0.0,2508.3065032958984,4281.816891844703,12542.486190795898,11398.792266845703,83.92333984375,3135.6215476989746,4783.287306418784,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,80.45454545454545,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,71.5,91.2,0,6,5,429,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55450-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55450, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55451-80-6,192.168.56.1,192.168.56.104,55451,80,6,2026-02-24 20:24:54,1151.5617370605469,1234844.7801242236,8683.859213250518,5210.315527950311,3473.543685300207,6,4,372,456,372,0,62.0,138.63621460498698,456,0,114.0,197.45379206285202,456,0,82.8,166.66181326266675,27776.160000000003,144,92,20,4,127.95130411783853,419.1398620605469,0.0,145.19628393449983,1151.5617370605469,494.0032958984375,0.0,230.31234741210938,212.48663120198174,970.3636169433594,433.4449768066406,197.1721649169922,323.4545389811198,97.14347052808859,1,1,0,0,2,3,0,2,8,0,0,0.6666666666666666,82.8,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62.0,114.0,0,6,4,372,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55451-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55451, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55452-80-6,192.168.56.1,192.168.56.104,55452,80,6,2026-02-24 20:24:54,939.6076202392578,1612375.1738137528,11707.014463334179,6385.644252727734,5321.370210606445,6,5,411,456,411,0,68.5,153.1706564587356,456,0,91.2,182.4,456,0,78.81818181818181,167.47364415812808,28047.421487603304,144,112,20,4,93.96076202392578,303.9836883544922,0.0,111.91361246078465,908.8516235351562,574.5887756347656,0.0,181.77032470703125,235.23675641848183,909.3284606933594,316.1430358886719,92.26799011230469,227.33211517333984,83.86074855911448,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,78.81818181818181,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68.5,91.2,0,6,5,411,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55452-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55452, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55453-80-6,192.168.56.1,192.168.56.104,55453,80,6,2026-02-24 20:24:54,11832.952499389648,120088.37186435897,845.0976204388386,507.0585722633032,338.03904817553547,6,4,371,456,371,0,61.833333333333336,138.263536608737,456,0,114.0,197.45379206285202,456,0,82.7,166.4884680691128,27718.409999999996,144,92,20,4,1314.772499932183,10795.354843139648,0.0,3353.4378729831374,11832.952499389648,10795.354843139648,0.0,2366.5904998779297,4218.570648424365,11626.958847045898,11129.617691040039,177.3834228515625,3875.6529490152993,5129.657897455612,1,1,0,0,2,3,0,2,8,0,0,0.6666666666666666,82.7,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61.833333333333336,114.0,0,6,4,371,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55453-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55453, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55454-80-6,192.168.56.1,192.168.56.104,55454,80,6,2026-02-24 20:24:54,10799.884796142578,136205.15660735572,1018.529383195726,555.5614817431233,462.96790145260275,6,5,367,456,367,0,61.166666666666664,136.7728246237371,456,0,91.2,182.4,456,0,74.81818181818181,159.84357022460662,25549.966942148752,144,112,20,4,1079.9884796142578,9939.908981323242,0.0,2955.3428009048293,10791.301727294922,9939.908981323242,0.0,2158.2603454589844,3896.7603964435343,10766.744613647461,10214.805603027344,86.06910705566406,2691.6861534118652,4344.773363174281,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,74.81818181818181,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61.166666666666664,91.2,0,6,5,367,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55454-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55454, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55455-80-6,192.168.56.1,192.168.56.104,55455,80,6,2026-02-24 20:24:54,981.5692901611328,1482320.2137478746,10187.767792081613,6112.660675248968,4075.1071168326453,6,4,405,456,405,0,67.5,150.9345884812358,456,0,114.0,197.45379206285202,456,0,86.1,172.57720011635374,29782.890000000003,144,92,20,4,109.0632544623481,324.9645233154297,0.0,120.78860888224136,981.5692901611328,509.7389221191406,0.0,196.31385803222656,190.11992028786352,787.0197296142578,324.9645233154297,188.58909606933594,262.33990987141925,56.22815747733893,1,1,0,0,2,3,0,2,8,0,0,0.6666666666666666,86.1,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,67.5,114.0,0,6,4,405,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55455-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55455, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55456-80-6,192.168.56.1,192.168.56.104,55456,80,6,2026-02-24 20:24:54,11772.632598876953,125715.29669083397,934.37044837782,509.65660820608366,424.7138401717364,6,5,376,456,376,0,62.666666666666664,140.1269265899868,456,0,91.2,182.4,456,0,75.63636363636364,161.35295739311422,26034.776859504134,144,112,20,4,1177.2632598876953,9771.347045898438,0.0,2890.751817694219,11765.480041503906,9771.347045898438,0.0,2353.0960083007812,3742.17195463072,11735.200881958008,11086.94076538086,82.49282836914062,2933.800220489502,4709.9802632210485,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,75.63636363636364,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62.666666666666664,91.2,0,6,5,376,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55456-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55456, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55457-80-6,192.168.56.1,192.168.56.104,55457,80,6,2026-02-24 20:24:54,913.6199951171875,1630874.9895615866,12040.016701461378,6567.281837160752,5472.734864300626,6,5,386,456,386,0,64.33333333333333,143.85370655248647,456,0,91.2,182.4,456,0,76.54545454545455,163.0618196414887,26589.157024793396,144,112,20,4,91.36199951171875,373.84033203125,0.0,129.19514524049728,905.2753448486328,557.8994750976562,0.0,181.05506896972656,231.4526306463605,874.2809295654297,373.84033203125,77.48603820800781,218.57023239135742,133.19773831587108,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,76.54545454545455,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64.33333333333333,91.2,0,6,5,386,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55457-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55457, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55458-80-6,192.168.56.1,192.168.56.104,55458,80,6,2026-02-24 20:24:54,3063.201904296875,508944.5778331258,3591.013698630137,1958.7347447073475,1632.2789539227895,6,5,455,456,455,0,75.83333333333333,169.56848829373405,456,0,91.2,182.4,456,0,82.81818181818181,175.6840232720604,30864.876033057855,144,112,20,4,306.3201904296875,2058.5060119628906,0.0,600.4033571965964,3031.2538146972656,2667.4270629882812,0.0,606.2507629394531,1040.1599618684165,3019.3328857421875,2090.6925201416016,180.0060272216797,754.8332214355469,775.7289310182032,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,82.81818181818181,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75.83333333333333,91.2,0,6,5,455,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55458-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55458, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55459-80-6,192.168.56.1,192.168.56.104,55459,80,6,2026-02-24 20:24:54,698.089599609375,2112909.2896174863,15757.289617486338,8594.88524590164,7162.404371584699,6,5,371,456,371,0,61.833333333333336,138.263536608737,456,0,91.2,182.4,456,0,75.18181818181819,160.5110124694469,25763.78512396694,144,112,20,4,69.8089599609375,192.40379333496094,0.0,73.43770606077516,693.5596466064453,394.58274841308594,0.0,138.71192932128906,172.55592387303057,591.5164947509766,202.178955078125,77.00920104980469,147.87912368774414,46.9040837944998,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,75.18181818181819,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61.833333333333336,91.2,0,6,5,371,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55459-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55459, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55460-80-6,192.168.56.1,192.168.56.104,55460,80,6,2026-02-24 20:24:54,14832.496643066406,100185.42634861442,741.6148652992991,404.5171992541632,337.097666045136,6,5,382,456,382,0,63.666666666666664,142.3629945674866,456,0,91.2,182.4,456,0,76.18181818181819,162.3743252106173,26365.421487603304,144,112,20,4,1483.2496643066406,9754.89616394043,0.0,2966.5150987194547,14780.282974243164,9754.89616394043,0.0,2956.056594848633,3721.497031465475,14796.49543762207,10661.125183105469,86.30752563476562,3699.1238594055176,4283.65775104064,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,76.18181818181819,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,63.666666666666664,91.2,0,6,5,382,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55460-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55460, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55461-80-6,192.168.56.1,192.168.56.104,55461,80,6,2026-02-24 20:24:54,1678.2283782958984,894395.5539139082,6554.5310413411,3575.198749822418,2979.332291518682,6,5,397,456,397,0,66.16666666666667,147.95316451123608,456,0,91.2,182.4,456,0,77.54545454545455,164.9789868913689,27218.06611570247,144,112,20,4,167.82283782958984,946.044921875,0.0,293.3264747631251,1669.4068908691406,978.9466857910156,0.0,333.8813781738281,418.97208378637015,1645.3266143798828,986.3376617431641,85.59226989746094,411.3316535949707,368.08123886235643,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,77.54545454545455,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66.16666666666667,91.2,0,6,5,397,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55461-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55461, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55462-80-6,192.168.56.1,192.168.56.104,55462,80,6,2026-02-24 20:24:54,970.3636169433594,1573636.906142506,11335.956756756757,6183.24914004914,5152.707616707617,6,5,423,456,423,0,70.5,157.64279241373518,456,0,91.2,182.4,456,0,79.9090909090909,169.65872404514923,28784.082644628095,144,112,20,4,97.03636169433594,299.69215393066406,0.0,109.83750128604215,970.3636169433594,472.5456237792969,0.0,194.07272338867188,185.4882448628263,822.0672607421875,311.6130828857422,53.16734313964844,205.51681518554688,98.17968819990696,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,79.9090909090909,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,70.5,91.2,0,6,5,423,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55462-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55462, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55463-80-6,192.168.56.1,192.168.56.104,55463,80,6,2026-02-24 20:24:54,11233.806610107422,133792.58270724563,979.18723205569,534.1021265758309,445.08510547985907,6,5,399,456,399,0,66.5,148.698520503736,456,0,91.2,182.4,456,0,77.72727272727273,165.33167265672682,27334.561983471074,144,112,20,4,1123.3806610107422,10020.732879638672,0.0,2970.4234751065273,11202.573776245117,10020.732879638672,0.0,2240.5147552490234,3899.449854671158,11138.677597045898,10616.302490234375,83.68492126464844,2784.6693992614746,4521.939421713828,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,77.72727272727273,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66.5,91.2,0,6,5,399,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55463-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55463, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55464-80-6,192.168.56.1,192.168.56.104,55464,80,6,2026-02-24 20:24:54,2161.264419555664,703292.0110314396,5089.6132377275235,2776.1526751241036,2313.46056260342,6,5,416,456,416,0,69.33333333333333,155.03404643998545,456,0,91.2,182.4,456,0,79.27272727272727,168.37895080555694,28351.471074380166,144,112,20,4,216.1264419555664,1014.4710540771484,0.0,310.18299748554915,2154.3502807617188,1263.6184692382812,0.0,430.87005615234375,464.03746573550035,2124.786376953125,1014.4710540771484,104.18891906738281,531.1965942382812,323.0608257214077,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,79.27272727272727,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69.33333333333333,91.2,0,6,5,416,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55464-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55464, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55465-80-6,192.168.56.1,192.168.56.104,55465,80,6,2026-02-24 20:24:54,808.7158203125,1930220.6792452831,13601.811320754718,7419.169811320755,6182.641509433963,6,5,457,456,457,0,76.16666666666667,170.313844286234,456,0,91.2,182.4,457,0,83.0,176.06971759659712,31000.545454545456,144,112,20,4,80.87158203125,260.5915069580078,0.0,81.70864548014632,781.7745208740234,353.5747528076172,0.0,156.3549041748047,146.8560444670755,773.4298706054688,402.68898010253906,81.53915405273438,193.3574676513672,125.28312181308056,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,83.0,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,76.16666666666667,91.2,0,6,5,457,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55465-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55465, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55466-80-6,192.168.56.1,192.168.56.104,55466,80,6,2026-02-24 20:24:54,10961.055755615234,136665.66737721322,1003.5529647191892,547.3925262104668,456.16043850872234,6,5,394,456,394,0,65.66666666666667,146.83513052248617,456,0,91.2,182.4,456,0,77.27272727272727,164.45230914605938,27044.56198347108,144,112,20,4,1096.1055755615234,9142.637252807617,0.0,2698.6854872849667,10961.055755615234,9142.637252807617,0.0,2192.211151123047,3495.1257349157263,10801.315307617188,10194.30160522461,44.58427429199219,2700.328826904297,4329.022436027515,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,77.27272727272727,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,65.66666666666667,91.2,0,6,5,394,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55466-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55466, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55467-80-6,192.168.56.1,192.168.56.104,55467,80,6,2026-02-24 20:24:54,1639.8429870605469,912282.4635068334,6707.959290491422,3658.886885722594,3049.072404768828,6,5,392,456,392,0,65.33333333333333,146.08977452998627,456,0,91.2,182.4,456,0,77.0909090909091,164.10276965445908,26929.71900826446,144,112,20,4,163.9842987060547,519.2756652832031,0.0,186.34979165153575,1636.7435455322266,869.2741394042969,0.0,327.3487091064453,337.68104685684835,1608.3717346191406,618.6962127685547,91.31431579589844,402.09293365478516,202.01930201151757,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,77.0909090909091,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,65.33333333333333,91.2,0,6,5,392,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55467-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55467, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55468-80-6,192.168.56.1,192.168.56.104,55468,80,6,2026-02-24 20:24:54,1232.3856353759766,1232568.7320564906,8925.777519829755,4868.605919907139,4057.1715999226158,6,5,415,456,415,0,69.16666666666667,154.66136844373546,456,0,91.2,182.4,456,0,79.18181818181819,168.19729658502953,28290.330578512392,144,112,20,4,123.23856353759766,411.5104675292969,0.0,128.59496552049976,1232.3856353759766,477.07557678222656,0.0,246.4771270751953,176.86927021414903,1090.5265808105469,648.2601165771484,53.882598876953125,272.6316452026367,231.16378023491652,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,79.18181818181819,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69.16666666666667,91.2,0,6,5,415,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55468-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55468, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55469-80-6,192.168.56.1,192.168.56.104,55469,80,6,2026-02-24 20:24:54,11429.786682128906,128523.83345848978,962.3976637463496,524.9441802252816,437.453483521068,6,5,365,456,365,0,60.833333333333336,136.0274686312372,456,0,91.2,182.4,456,0,74.63636363636364,159.51191048563382,25444.049586776855,144,112,20,4,1142.9786682128906,9969.472885131836,0.0,2951.5200672047467,11422.395706176758,9969.472885131836,0.0,2284.4791412353516,3856.324826723383,11375.188827514648,10703.086853027344,77.24761962890625,2843.797206878662,4540.7443268076095,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,74.63636363636364,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,60.833333333333336,91.2,0,6,5,365,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55469-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55469, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55470-80-6,192.168.56.1,192.168.56.104,55470,80,6,2026-02-24 20:24:54,1131.5345764160156,1336238.442477876,9721.311420143278,5302.533501896334,4418.777918246945,6,5,408,456,408,0,68.0,152.0526224699857,456,0,91.2,182.4,456,0,78.54545454545455,166.9340444804821,27866.975206611573,144,112,20,4,113.15345764160156,362.396240234375,0.0,140.62756455441504,1122.9515075683594,718.1167602539062,0.0,224.59030151367188,292.3623903037848,1087.188720703125,383.61549377441406,108.7188720703125,271.79718017578125,110.51427689734318,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,78.54545454545455,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68.0,91.2,0,6,5,408,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55470-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55470, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
192.168.56.1-192.168.56.104-55471-80-6,192.168.56.1,192.168.56.104,55471,80,6,2026-02-24 20:24:54,11369.705200195312,132017.49505116593,967.4833081697702,527.7181680926019,439.76514007716827,6,5,397,456,397,0,66.16666666666667,147.95316451123608,456,0,91.2,182.4,456,0,77.54545454545455,164.9789868913689,27218.06611570247,144,112,20,4,1136.9705200195312,10457.515716552734,0.0,3109.9275331164663,11361.837387084961,10457.515716552734,0.0,2272.367477416992,4097.569108085982,11362.552642822266,10921.716690063477,81.06231689453125,2840.6381607055664,4666.0460959449565,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,77.54545454545455,26883,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66.16666666666667,91.2,0,6,5,397,456,"{'Flow ID': '192.168.56.1-192.168.56.104-55471-80-6', 'Src IP': '192.168.56.1', 'Src Port': 55471, 'Dst IP': '192.168.56.104', 'Dst Port': 80, 'Protocol': 6, 'Timestamp': '2026-02-24 20:24:54'}"
